0	50	70	3	80	-5	1.6	1
0	150	70	3	80	-5	1.6	1
6.0001	150	70	3	91.5202	-5	1.6	0
6.0001	50	70	3	91.5202	-5	1.6	0
9.0001	150	70	3	97.5202	-5	1.6	0
9.0001	50	70	3	97.5202	-5	1.6	0
12.0001	50	70	3	103.52	-5	1.6	0
15.0002	50	70	3	109.52	-5	1.6	0
15.0002	150	70	3	109.52	-5	1.6	0
18.0002	50	70	3	115.52	-5	1.6	0
18.0002	150	70	3	115.52	-5	1.6	1
21.0002	50	70	3	120	-5	1.6	0
21.0002	150	70	3	120	-5	1.6	0
